Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
78179,gp1gs711eg5,SeatGeek,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,108,C,12,14,3,2023-04-09 00:19:00,125.0,123.84,375.0,371.52,-3.48,0.0,0.94,0,0
74605,512404323,VGG,Journey,Moody Center ATX,2023-02-22 19:30:00,108,E,11,12,2,2023-02-22 16:30:00,150.0,155.1,300.0,310.2,10.2,3.4,3.29,0,0
73205,510432181,VGG,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,E,7,8,2,2022-12-28 22:32:00,100.0,64.86,200.0,129.72,-70.28,0.0,54.18,0,0
91823,vm2ls7gdx3k,SeatGeek,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,C,17,18,2,2023-08-28 15:22:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
86967,55362475,VividSeats,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,108,BAR,9,10,2,2023-07-15 15:48:00,200.0,215.76,400.0,431.52,31.52,7.88,7.3,0,0
86849,55329605,VividSeats,Thomas Rhett: Home Team Tour 23,Moody Center ATX,2023-08-05 19:30:00,106,C,3,4,2,2023-07-14 17:09:00,150.0,114.39,300.0,228.78,-71.22,0.0,31.13,0,0
74289,66m0fy8vdxm,SeatGeek,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,A,11,14,4,2023-02-15 12:15:00,100.0,114.24,400.0,456.96,56.96,14.24,12.46,0,0
73946,40885993,TicketNetwork,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,E,5,6,2,2023-02-04 23:40:00,100.0,84.55,200.0,169.1,-30.9,0.0,18.27,0,0
74834,vm2ls8kdn6w,SeatGeek,Muse: Will Of The People Tour,Moody Center ATX,2023-02-28 18:30:00,108,D,15,15,1,2023-02-25 16:23:00,100.0,76.8,100.0,76.8,-23.2,0.0,30.21,0,0
79344,52778695,VividSeats,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,B,17,18,2,2023-04-18 12:24:00,100.0,47.43,200.0,94.86,-105.14,0.0,110.84,0,0
73412,66m0fypodpp,SeatGeek,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,E,4,9,6,2023-01-12 19:24:00,100.0,53.35,600.0,320.1,-279.9,0.0,87.44,0,0
90441,43089813,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,D,15,18,4,2023-08-08 11:49:00,200.0,49.0,800.0,196.0,-604.0,0.0,308.16,0,0
83712,54212418,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,A,11,12,2,2023-06-06 06:12:00,150.0,143.22,300.0,286.44,-13.56,0.0,4.73,0,0
90464,43102650,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,B,13,14,2,2023-08-09 09:37:00,75.0,49.0,150.0,98.0,-52.0,0.0,53.06,0,0
87052,55387790,VividSeats,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,108,C,17,18,2,2023-07-16 13:05:00,200.0,190.65,400.0,381.3,-18.7,0.0,4.9,0,0
91631,7l9gfwxy71d,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,C,7,8,2,2023-08-26 13:16:00,150.0,91.2,300.0,182.4,-117.6,0.0,64.47,0,0
91533,56702049,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,C,12,14,3,2023-08-25 14:06:00,150.0,72.54,450.0,217.62,-232.38,0.0,106.78,0,0
73273,,Direct Sales,Texas Longhorns vs West Virginia Mountaineers Basketball,Moody Center ATX,2023-02-11 11:00:00,106,JJ,9,10,2,2023-01-03 13:17:00,125.0,150.0,250.0,300.0,50.0,20.0,16.67,0,0
91018,521203289,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,E,1,4,4,2023-08-18 13:28:00,200.0,89.3,800.0,357.2,-442.8,0.0,123.96,0,0
91572,56720945,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,B,1,4,4,2023-08-25 20:23:00,150.0,94.86,600.0,379.44,-220.56,0.0,58.13,0,0
91856,l8ymcm8xxdw,SeatGeek,"Lionel Richie & Earth, Wind and Fire",Moody Center ATX,2023-08-29 19:30:00,108,D,7,8,2,2023-08-28 20:31:00,200.0,181.44,400.0,362.88,-37.12,0.0,10.23,0,0
83251,366735572,TickPick,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,108,E,4,5,2,2023-06-01 16:06:00,100.0,27.9,200.0,55.8,-144.2,0.0,258.42,0,0
91025,56469470,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,HH,1,3,3,2023-08-18 14:16:00,225.0,24.18,675.0,72.54,-602.46,0.0,830.52,0,0
90806,521045804,VGG,Stevie Nicks,Moody Center ATX,2023-08-15 19:00:00,120,BAR,9,9,1,2023-08-15 16:08:00,200.0,140.06,200.0,140.06,-59.94,0.0,42.8,0,0
82021,8yngsow0em5,SeatGeek,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,B,14,15,2,2023-05-16 15:05:00,100.0,143.04,200.0,286.08,86.08,43.04,30.09,0,0
84757,54592236,VividSeats,Kid Rock,Moody Center ATX,2023-06-23 19:30:00,106,F,3,4,2,2023-06-18 01:58:00,200.0,94.86,400.0,189.72,-210.28,0.0,110.84,0,0
74002,511748702,VGG,Adam Sandler,Moody Center ATX,2023-02-14 19:30:00,108,C,11,12,2,2023-02-06 15:03:00,150.0,309.26,300.0,618.52,318.52,106.17,51.5,0,0
74632,51130996,VividSeats,Banda MS,Moody Center ATX,2023-02-24 20:00:00,106,E,9,10,2,2023-02-23 07:23:00,100.0,93.0,200.0,186.0,-14.0,0.0,7.53,0,0
90694,56309839,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,B,13,14,2,2023-08-13 13:26:00,200.0,38.13,400.0,76.26,-323.74,0.0,424.52,0,0
85912,655151085,TickPick,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,D,1,3,3,2023-07-06 16:52:00,315.0,471.6,945.0,1414.8,469.8,49.71,33.21,0,0
87139,55411705,VividSeats,Santa Fe Klan,Moody Center ATX,2023-07-21 19:30:00,106,F,3,4,2,2023-07-17 11:23:00,200.0,56.73,400.0,113.46,-286.54,0.0,252.55,0,0
73374,40620998,TicketNetwork,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,C,12,13,2,2023-01-10 14:17:00,100.0,71.25,200.0,142.5,-57.5,0.0,40.35,0,0
75112,DW552OCWLZ,Gametime,Koe Wetzel,Moody Center ATX,2023-04-13 19:00:00,106,C,3,4,2,2023-03-02 16:09:00,150.0,71.25,300.0,142.5,-157.5,0.0,110.53,0,0
73191,40526030,TicketNetwork,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,108,E,9,10,2,2022-12-28 13:24:00,100.0,65.55,200.0,131.1,-68.9,0.0,52.56,0,0
81438,53446188,VividSeats,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,15,15,1,2023-05-11 05:16:00,150.0,72.54,150.0,72.54,-77.46,0.0,106.78,0,0
83294,517153832,VGG,Duran Duran,Moody Center ATX,2023-06-06 19:00:00,108,E,7,10,4,2023-06-02 09:10:00,150.0,126.9,600.0,507.6,-92.4,0.0,18.2,0,0
74365,kp8ms08nqee,SeatGeek,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,D,15,16,2,2023-02-17 20:07:00,100.0,81.6,200.0,163.2,-36.8,0.0,22.55,0,0
91587,el8mf19r609,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,108,E,17,18,2,2023-08-26 00:06:00,200.0,37.44,400.0,74.88,-325.12,0.0,434.19,0,0
84819,54609653,VividSeats,Sting,Moody Center ATX,2023-09-17 20:00:00,106,S,3,4,2,2023-06-18 16:59:00,150.5,162.75,301.0,325.5,24.5,8.14,7.53,0,0
74640,51134664,VividSeats,Monster Jam,Moody Center ATX,2023-04-23 13:00:00,108,E,16,18,3,2023-02-23 10:07:00,100.0,79.98,300.0,239.94,-60.06,0.0,25.03,0,0
94463,8yngsggv2dx,SeatGeek,Joji,Moody Center ATX,2023-10-03 20:00:00,108,D,17,18,2,2023-10-01 13:26:00,200.0,85.44,400.0,170.88,-229.12,0.0,134.08,0,0
85864,3x9gfdwvrq5,SeatGeek,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,108,E,15,16,2,2023-07-06 10:12:00,315.0,383.04,630.0,766.08,136.08,21.6,17.76,0,0
83822,42182053,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-19 15:00:00,108,C,13,18,6,2023-06-07 13:34:00,75.0,64.0,450.0,384.0,-66.0,0.0,17.19,0,0
82068,YWZIV69RDH,Gametime,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,C,3,3,1,2023-05-17 08:05:00,100.0,42.75,100.0,42.75,-57.25,0.0,133.92,0,0
82098,53659963,VividSeats,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,D,11,14,4,2023-05-17 13:53:00,100.0,106.02,400.0,424.08,24.08,6.02,5.68,0,0
92007,o3ypi129lqr,SeatGeek,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,C,8,10,3,2023-08-31 13:44:00,200.0,162.24,600.0,486.72,-113.28,0.0,23.27,0,0
72647,49004217,VividSeats,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-03 19:30:00,106,C,3,4,2,2022-11-20 18:45:00,150.0,121.83,300.0,243.66,-56.34,0.0,23.12,0,0
91686,3x9gfx3921x,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,D,15,16,2,2023-08-26 20:25:00,150.0,37.44,300.0,74.88,-225.12,0.0,300.64,0,0
80861,515802856,VGG,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,108,D,11,16,6,2023-05-05 15:03:00,100.0,42.3,600.0,253.8,-346.2,0.0,136.41,0,0
90586,43140434,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,D,11,14,4,2023-08-11 14:47:00,150.0,107.0,600.0,428.0,-172.0,0.0,40.19,0,0
87955,520172432,VGG,Thomas Rhett: Home Team Tour 23,Moody Center ATX,2023-08-05 19:30:00,108,C,11,13,3,2023-07-31 10:50:00,200.0,108.1,600.0,324.3,-275.7,0.0,85.01,0,0
87580,42852924,TicketNetwork,Jurassic World Live Tour,Moody Center ATX,2023-08-20 15:00:00,108,B,16,18,3,2023-07-25 13:19:00,100.0,43.0,300.0,129.0,-171.0,0.0,132.56,0,0
72974,17vrbrww760,SeatGeek,Texas Longhorns vs Baylor Bears Basketball,Moody Center ATX,2023-01-30 20:00:00,121,U,5,6,2,2022-12-16 10:09:00,26.5,126.42,53.0,252.84,199.84,377.06,79.04,0,0
87065,,Direct Sales,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,D,1,2,2,2023-07-16 15:03:00,150.0,55.0,300.0,110.0,-190.0,0.0,172.73,0,0
94308,523502078,VGG,Depeche Mode,Moody Center ATX,2023-09-29 19:30:00,107,BAR,10,10,1,2023-09-28 23:34:00,200.0,187.06,200.0,187.06,-12.94,0.0,6.92,0,0
94607,523730515,VGG,Joji,Moody Center ATX,2023-10-03 20:00:00,108,C,6,7,2,2023-10-03 00:16:00,200.0,64.86,400.0,129.72,-270.28,0.0,208.36,0,0
81554,53502423,VividSeats,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,C,12,15,4,2023-05-12 14:33:00,100.0,43.71,400.0,174.84,-225.16,0.0,128.78,0,0
90715,m6w0f8lld0n,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,B,11,12,2,2023-08-13 20:08:00,200.0,95.04,400.0,190.08,-209.92,0.0,110.44,0,0
75267,41187603,TicketNetwork,Monster Jam,Moody Center ATX,2023-04-23 13:00:00,108,D,13,16,4,2023-03-05 10:26:00,100.0,71.25,400.0,285.0,-115.0,0.0,40.35,0,0
87381,519631138,VGG,Santa Fe Klan,Moody Center ATX,2023-07-21 19:30:00,108,D,13,15,3,2023-07-21 10:34:00,150.0,46.06,450.0,138.18,-311.82,0.0,225.66,0,0
75000,51278005,VividSeats,Muse: Will Of The People Tour,Moody Center ATX,2023-02-28 18:30:00,108,C,5,6,2,2023-02-27 21:18:00,100.0,103.23,200.0,206.46,6.46,3.23,3.13,0,0
74394,872104828,TickPick,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,B,11,12,2,2023-02-18 12:10:00,100.0,84.6,200.0,169.2,-30.8,0.0,18.2,0,0
94095,57809567,VividSeats,Mana,Moody Center ATX,2023-11-03 20:30:00,106,D,17,18,2,2023-09-25 13:43:00,225.0,225.99,450.0,451.98,1.98,0.44,0.44,0,0
86627,el8mf6yw0y1,SeatGeek,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,E,9,10,2,2023-07-12 11:22:00,150.0,75.84,300.0,151.68,-148.32,0.0,97.78,0,0
91976,l8ymcm80wqq,SeatGeek,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,F,9,10,2,2023-08-30 23:29:00,315.0,671.04,630.0,1342.08,712.08,113.03,53.06,0,0
91424,o3ypi19x7nn,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,A,7,8,2,2023-08-24 09:21:00,150.0,95.04,300.0,190.08,-109.92,0.0,57.83,0,0
83255,396518597,TickPick,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,108,C,3,4,2,2023-06-01 16:45:00,100.0,33.3,200.0,66.6,-133.4,0.0,200.3,0,0
74141,402459094,TickPick,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,D,5,8,4,2023-02-11 19:27:00,100.0,75.6,400.0,302.4,-97.6,0.0,32.28,0,0
75265,41187545,TicketNetwork,"iHeartCountry Festival with Luke Bryan, Kane Brown, Sam Hunt and many more",Moody Center ATX,2023-05-13 19:00:00,106,C,3,4,2,2023-03-05 10:18:00,150.0,426.55,300.0,853.1,553.1,184.37,64.83,0,0
88303,55936780,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-20 15:00:00,108,B,11,15,5,2023-08-02 22:22:00,100.0,38.13,500.0,190.65,-309.35,0.0,162.26,0,0
78558,52620904,VividSeats,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,108,C,5,6,2,2023-04-13 13:21:00,125.0,143.22,250.0,286.44,36.44,14.58,12.72,0,0
90231,43061098,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,F,15,16,2,2023-08-06 13:30:00,150.0,107.0,300.0,214.0,-86.0,0.0,40.19,0,0
94438,el8mf11vw0k,SeatGeek,Jonas Brothers,Moody Center ATX,2023-10-22 19:00:00,108,D,14,16,3,2023-10-01 00:31:00,200.0,129.6,600.0,388.8,-211.2,0.0,54.32,0,0
81413,yn9rio62ke8,SeatGeek,Duran Duran,Moody Center ATX,2023-06-06 19:00:00,106,F,1,4,4,2023-05-10 20:22:00,150.0,187.2,600.0,748.8,148.8,24.8,19.87,0,0
91901,el8mf19gm12,SeatGeek,Sting,Moody Center ATX,2023-09-17 20:00:00,108,D,16,17,2,2023-08-29 16:21:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
93996,MO6SLWUN29,Gametime,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,D,17,18,2,2023-09-23 15:24:00,200.0,56.05,400.0,112.1,-287.9,0.0,256.82,0,0
82185,53690933,VividSeats,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,C,14,15,2,2023-05-18 14:00:00,100.0,94.86,200.0,189.72,-10.28,0.0,5.42,0,0
95496,09vwfdkoeve,SeatGeek,$uicideboy$,Moody Center ATX,2023-10-25 18:30:00,108,B,15,16,2,2023-10-07 15:01:00,200.0,162.24,400.0,324.48,-75.52,0.0,23.27,0,0
93819,wwkdi11e2mq,SeatGeek,Jonas Brothers,Moody Center ATX,2023-10-22 19:00:00,107,E,13,14,2,2023-09-20 21:31:00,200.0,216.0,400.0,432.0,32.0,8.0,7.41,0,0
88358,55943197,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,D,9,10,2,2023-08-03 09:10:00,75.0,34.41,150.0,68.82,-81.18,0.0,117.96,0,0
91970,m6w0f8lp6vx,SeatGeek,Sting,Moody Center ATX,2023-09-17 20:00:00,108,C,15,16,2,2023-08-30 21:48:00,200.0,216.0,400.0,432.0,32.0,8.0,7.41,0,0
87269,42738944,TicketNetwork,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,106,B,5,6,2,2023-07-19 08:09:00,250.0,172.0,500.0,344.0,-156.0,0.0,45.35,0,0
73258,40557511,TicketNetwork,Texas Longhorns vs West Virginia Mountaineers Basketball,Moody Center ATX,2023-02-11 11:00:00,106,KK,11,14,4,2023-01-02 12:42:00,125.0,236.55,500.0,946.2,446.2,89.24,47.16,0,0
91449,43332195,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,108,C,16,18,3,2023-08-24 19:37:00,200.0,92.0,600.0,276.0,-324.0,0.0,117.39,0,0
87518,313627105,TickPick,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,106,B,5,6,2,2023-07-23 21:09:00,250.0,150.3,500.0,300.6,-199.4,0.0,66.33,0,0
86845,519270088,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,108,C,15,16,2,2023-07-14 16:28:00,200.0,234.06,400.0,468.12,68.12,17.03,14.55,0,0
81471,09vwfmqk069,SeatGeek,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,D,17,18,2,2023-05-11 15:28:00,100.0,43.2,200.0,86.4,-113.6,0.0,131.48,0,0
86935,519319359,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,107,D,15,16,2,2023-07-15 12:33:00,200.0,281.06,400.0,562.12,162.12,40.53,28.84,0,0
91628,,Unsold,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,C,9,18,10,2023-08-26 13:02:00,200.0,0.0,2000.0,0.0,-2000.0,0.0,0.0,0,0
87458,42800029,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,106,A,7,8,2,2023-07-22 11:07:00,150.0,161.0,300.0,322.0,22.0,7.33,6.83,0,0
84474,517859584,VGG,Logic,Moody Center ATX,2023-06-15 20:00:00,108,A,5,6,2,2023-06-15 19:43:00,100.0,18.8,200.0,37.6,-162.4,0.0,431.91,0,0
77311,514010662,VGG,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,108,E,1,2,2,2023-03-29 23:05:00,125.0,84.6,250.0,169.2,-80.8,0.0,47.75,0,0
79749,41677601,TicketNetwork,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,106,R,5,6,2,2023-04-22 15:14:00,150.0,34.2,300.0,68.4,-231.6,0.0,338.6,0,0
86932,42679638,TicketNetwork,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,F,13,16,4,2023-07-15 12:13:00,200.0,269.0,800.0,1076.0,276.0,34.5,25.65,0,0
92400,522228333,VGG,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,107,D,9,11,3,2023-09-06 10:45:00,315.0,704.06,945.0,2112.18,1167.18,123.51,55.26,0,0
73263,49947162,VividSeats,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,E,13,16,4,2023-01-02 15:52:00,100.0,61.38,400.0,245.52,-154.48,0.0,62.92,0,0
81971,o3ypi203v0m,SeatGeek,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,B,16,18,3,2023-05-15 19:31:00,100.0,143.04,300.0,429.12,129.12,43.04,30.09,0,0
78399,52584195,VividSeats,Mastodon and Gojira,Moody Center ATX,2023-04-29 19:00:00,108,E,14,17,4,2023-04-12 10:00:00,125.0,66.96,500.0,267.84,-232.16,0.0,86.68,0,0
91902,521791441,VGG,"Lionel Richie & Earth, Wind and Fire",Moody Center ATX,2023-08-29 19:30:00,108,E,7,8,2,2023-08-29 16:38:00,200.0,93.06,400.0,186.12,-213.88,0.0,114.92,0,0
73391,40633145,TicketNetwork,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,A,11,14,4,2023-01-11 21:16:00,100.0,80.75,400.0,323.0,-77.0,0.0,23.84,0,0
92111,521995478,VGG,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,C,7,8,2,2023-09-01 23:29:00,200.0,51.7,400.0,103.4,-296.6,0.0,286.85,0,0
81566,QLKZIIOC2U,Gametime,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,11,11,1,2023-05-12 17:16:00,150.0,71.25,150.0,71.25,-78.75,0.0,110.53,0,0
91609,56734440,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,108,E,16,16,1,2023-08-26 09:58:00,200.0,38.13,200.0,38.13,-161.87,0.0,424.52,0,0
90830,494093651,TickPick,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,B,10,11,2,2023-08-15 23:25:00,200.0,46.8,400.0,93.6,-306.4,0.0,327.35,0,0
94536,7l9gfw2xp3p,SeatGeek,Joji,Moody Center ATX,2023-10-03 20:00:00,108,D,11,13,3,2023-10-02 12:26:00,200.0,72.0,600.0,216.0,-384.0,0.0,177.78,0,0
73155,510323920,VGG,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,E,11,12,2,2022-12-25 11:33:00,100.0,64.86,200.0,129.72,-70.28,0.0,54.18,0,0
86281,l8ymckwyp9v,SeatGeek,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,108,E,7,8,2,2023-07-09 01:14:00,315.0,450.24,630.0,900.48,270.48,42.93,30.04,0,0
80192,515433072,VGG,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,106,C,1,2,2,2023-04-28 09:06:00,150.0,70.5,300.0,141.0,-159.0,0.0,112.77,0,0
87559,9n6gi72vyko,SeatGeek,Stevie Nicks,Moody Center ATX,2023-08-15 19:00:00,106,C,3,4,2,2023-07-24 21:30:00,250.0,335.04,500.0,670.08,170.08,34.02,25.38,0,0
92967,kp8ms302gvm,SeatGeek,Mana,Moody Center ATX,2023-11-03 20:30:00,106,F,3,4,2,2023-09-13 14:19:00,225.0,216.0,450.0,432.0,-18.0,0.0,4.17,0,0
80732,41783761,TicketNetwork,Chris Stapleton,Moody Center ATX,2023-10-21 19:00:00,106,D,17,18,2,2023-05-04 09:22:00,200.0,487.35,400.0,974.7,574.7,143.68,58.96,0,0
90700,520944156,VGG,Chris Stapleton,Moody Center ATX,2023-10-20 19:00:00,106,B,5,6,2,2023-08-13 15:02:00,250.0,422.06,500.0,844.12,344.12,68.82,40.77,0,0
91643,56746186,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,108,E,14,15,2,2023-08-26 14:13:00,200.0,34.41,400.0,68.82,-331.18,0.0,481.23,0,0
78100,q9r5fol22q9,SeatGeek,Chris Stapleton,Moody Center ATX,2023-10-20 19:00:00,106,F,1,2,2,2023-04-07 21:50:00,300.0,411.84,600.0,823.68,223.68,37.28,27.16,0,0
92207,43471376,TicketNetwork,Sting,Moody Center ATX,2023-09-17 20:00:00,108,C,9,10,2,2023-09-03 10:20:00,200.0,243.0,400.0,486.0,86.0,21.5,17.7,0,0
91672,784606032,TickPick,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,108,D,7,10,4,2023-08-26 17:01:00,200.0,33.3,800.0,133.2,-666.8,0.0,500.6,0,0
73658,511280227,VGG,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,B,11,13,3,2023-01-24 20:28:00,100.0,64.86,300.0,194.58,-105.42,0.0,54.18,0,0
94171,57843603,VividSeats,Queens of the Stone Age,Moody Center ATX,2023-12-08 19:00:00,106,F,4,4,1,2023-09-26 17:15:00,225.0,190.65,225.0,190.65,-34.35,0.0,18.02,0,0
85725,55048632,VividSeats,Dave Chappelle,Moody Center ATX,2023-07-14 19:30:00,108,C,9,10,2,2023-07-04 13:11:00,200.0,239.01,400.0,478.02,78.02,19.5,16.32,0,0
74282,9n6gi71qoog,SeatGeek,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,106,C,3,4,2,2023-02-15 10:32:00,150.0,168.0,300.0,336.0,36.0,12.0,10.71,0,0
90473,o3ypi2rn0vx,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-25 19:45:00,106,F,3,4,2,2023-08-09 14:11:00,125.0,81.6,250.0,163.2,-86.8,0.0,53.19,0,0
74472,9n6gi713769,SeatGeek,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,B,5,7,3,2023-02-19 20:52:00,100.0,95.04,300.0,285.12,-14.88,0.0,5.22,0,0
81504,41868444,TicketNetwork,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,13,14,2,2023-05-11 20:34:00,150.0,73.15,300.0,146.3,-153.7,0.0,105.06,0,0
85159,518296925,VGG,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,E,8,8,1,2023-06-24 14:54:00,150.0,89.3,150.0,89.3,-60.7,0.0,67.97,0,0
72663,49025762,VividSeats,Jeff Dunham,Moody Center ATX,2023-01-12 19:00:00,106,C,1,2,2,2022-11-21 19:49:00,150.0,93.0,300.0,186.0,-114.0,0.0,61.29,0,0
88054,vm2ls8266pq,SeatGeek,Thomas Rhett: Home Team Tour 23,Moody Center ATX,2023-08-05 19:30:00,108,C,14,16,3,2023-08-01 12:58:00,200.0,110.4,600.0,331.2,-268.8,0.0,81.16,0,0
82645,508939682,TickPick,John Mayer,Moody Center ATX,2023-11-01 19:30:00,106,F,1,2,2,2023-05-22 14:44:00,200.0,254.7,400.0,509.4,109.4,27.35,21.48,0,0
73771,50547627,VividSeats,Texas Longhorns vs Baylor Bears Basketball,Moody Center ATX,2023-01-30 20:00:00,120,V,11,12,2,2023-01-30 18:20:00,100.0,74.4,200.0,148.8,-51.2,0.0,34.41,0,0
80059,515360203,VGG,John Mayer,Moody Center ATX,2023-11-01 19:30:00,106,D,17,18,2,2023-04-26 17:58:00,200.0,375.06,400.0,750.12,350.12,87.53,46.68,0,0
83607,42153308,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,A,10,12,3,2023-06-04 22:41:00,150.0,160.0,450.0,480.0,30.0,6.67,6.25,0,0
73273,,Direct Sales,Texas Longhorns vs Kansas Jayhawks Basketball,Moody Center ATX,2023-03-04 13:00:00,106,JJ,9,10,2,2023-01-03 13:17:00,125.0,150.0,250.0,300.0,50.0,20.0,16.67,0,0
