Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
91614,56711650,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,3,8/26/2023 10:19 AM,$ 50.00,$ 76.36,$ 150.00,$ 229.08,$ 79.08,52.72,34.52,$ 0.00,$ 0.00
91734,56778410,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 01:07 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91518,56672485,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 11:50 AM,$ 50.00,$ 87.40,$ 50.00,$ 87.40,$ 37.40,74.80,42.79,$ 0.00,$ 0.00
91634,56743940,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,2,8/26/2023 01:29 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91701,56767046,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 10:56 PM,$ 50.00,$ 57.66,$ 50.00,$ 57.66,$ 7.66,15.32,13.28,$ 0.00,$ 0.00
91718,231941972,Ticketmaster,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/27/2023 11:47 AM,$ 50.00,$ 71.07,$ 100.00,$ 142.14,$ 42.14,42.14,29.65,$ 0.00,$ 0.00
91162,56517785,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/19/2023 04:33 PM,$ 50.00,$ 94.86,$ 50.00,$ 94.86,$ 44.86,89.72,47.29,$ 0.00,$ 0.00
91644,56746632,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 02:22 PM,$ 50.00,$ 66.96,$ 50.00,$ 66.96,$ 16.96,33.92,25.33,$ 0.00,$ 0.00
91455,56676072,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,1,8/24/2023 08:38 PM,$ 50.00,$ 91.14,$ 50.00,$ 91.14,$ 41.14,82.28,45.14,$ 0.00,$ 0.00
91465,56679633,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,2,8/24/2023 10:33 PM,$ 50.00,$ 91.14,$ 100.00,$ 182.28,$ 82.28,82.28,45.14,$ 0.00,$ 0.00
91641,521632233,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/26/2023 02:09 PM,$ 50.00,$ 70.50,$ 100.00,$ 141.00,$ 41.00,41.00,29.08,$ 0.00,$ 0.00
91637,521631090,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 01:54 PM,$ 50.00,$ 70.50,$ 50.00,$ 70.50,$ 20.50,41.00,29.08,$ 0.00,$ 0.00
91294,521381228,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,VIP,Sunday,0,0,1,8/21/2023 08:16 PM,$ 100.00,$ 187.06,$ 100.00,$ 187.06,$ 87.06,87.06,46.54,$ 0.00,$ 0.00
90774,521010416,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/14/2023 09:14 PM,$ 50.00,$ 121.26,$ 100.00,$ 242.52,$ 142.52,142.52,58.77,$ 0.00,$ 0.00
91753,56782585,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 03:16 PM,$ 50.00,$ 66.96,$ 100.00,$ 133.92,$ 33.92,33.92,25.33,$ 0.00,$ 0.00
91594,521608036,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/26/2023 07:30 AM,$ 50.00,$ 79.90,$ 100.00,$ 159.80,$ 59.80,59.80,37.42,$ 0.00,$ 0.00
91326,521408449,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/22/2023 01:39 PM,$ 50.00,$ 79.90,$ 100.00,$ 159.80,$ 59.80,59.80,37.42,$ 0.00,$ 0.00
91233,56552592,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/20/2023 06:44 PM,$ 50.00,$ 94.86,$ 50.00,$ 94.86,$ 44.86,89.72,47.29,$ 0.00,$ 0.00
91434,521506369,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,VIP,Friday,0,0,4,8/24/2023 02:00 PM,$ 200.00,$ 187.06,$ 800.00,$ 748.24,($ 51.76),0.00,6.92,$ 0.00,$ 0.00
91520,56666569,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,3,8/25/2023 12:03 PM,$ 50.00,$ 87.40,$ 150.00,$ 262.20,$ 112.20,74.80,42.79,$ 0.00,$ 0.00
91511,82411919,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,4,8/25/2023 11:27 AM,$ 50.00,$ 92.00,$ 200.00,$ 368.00,$ 168.00,84.00,45.65,$ 0.00,$ 0.00
91050,56483095,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/18/2023 06:43 PM,$ 50.00,$ 94.86,$ 100.00,$ 189.72,$ 89.72,89.72,47.29,$ 0.00,$ 0.00
91664,56751312,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 03:56 PM,$ 50.00,$ 66.96,$ 50.00,$ 66.96,$ 16.96,33.92,25.33,$ 0.00,$ 0.00
90779,521020972,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/15/2023 07:24 AM,$ 50.00,$ 121.26,$ 50.00,$ 121.26,$ 71.26,142.52,58.77,$ 0.00,$ 0.00
91519,56670371,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 12:01 PM,$ 50.00,$ 87.40,$ 50.00,$ 87.40,$ 37.40,74.80,42.79,$ 0.00,$ 0.00
91561,56716798,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,2,8/25/2023 06:54 PM,$ 50.00,$ 72.54,$ 100.00,$ 145.08,$ 45.08,45.08,31.07,$ 0.00,$ 0.00
91560,521586542,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/25/2023 06:46 PM,$ 50.00,$ 74.26,$ 50.00,$ 74.26,$ 24.26,48.52,32.67,$ 0.00,$ 0.00
91213,521319639,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,VIP,Sunday,0,0,2,8/20/2023 01:09 PM,$ 100.00,$ 187.06,$ 200.00,$ 374.12,$ 174.12,87.06,46.54,$ 0.00,$ 0.00
91613,56730007,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,2,8/26/2023 10:18 AM,$ 50.00,$ 72.68,$ 100.00,$ 145.36,$ 45.36,45.36,31.21,$ 0.00,$ 0.00
91470,56682984,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/25/2023 05:33 AM,$ 50.00,$ 76.26,$ 50.00,$ 76.26,$ 26.26,52.52,34.43,$ 0.00,$ 0.00
91130,56509948,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/19/2023 01:46 PM,$ 50.00,$ 94.86,$ 50.00,$ 94.86,$ 44.86,89.72,47.29,$ 0.00,$ 0.00
91508,82427323,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/25/2023 11:24 AM,$ 50.00,$ 91.08,$ 100.00,$ 182.16,$ 82.16,82.16,45.10,$ 0.00,$ 0.00
91379,521454128,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/23/2023 12:45 PM,$ 50.00,$ 83.66,$ 50.00,$ 83.66,$ 33.66,67.32,40.23,$ 0.00,$ 0.00
91696,56766296,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 10:21 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91576,56722243,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/25/2023 08:52 PM,$ 50.00,$ 72.54,$ 50.00,$ 72.54,$ 22.54,45.08,31.07,$ 0.00,$ 0.00
91571,56720916,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,2,8/25/2023 08:22 PM,$ 50.00,$ 72.54,$ 100.00,$ 145.08,$ 45.08,45.08,31.07,$ 0.00,$ 0.00
91615,56684777,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,2,8/26/2023 10:21 AM,$ 50.00,$ 77.28,$ 100.00,$ 154.56,$ 54.56,54.56,35.30,$ 0.00,$ 0.00
91517,82398508,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 11:48 AM,$ 50.00,$ 89.04,$ 50.00,$ 89.04,$ 39.04,78.08,43.85,$ 0.00,$ 0.00
91359,56615506,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/22/2023 10:28 PM,$ 50.00,$ 76.26,$ 100.00,$ 152.52,$ 52.52,52.52,34.43,$ 0.00,$ 0.00
91737,56779155,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 01:30 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91370,56621589,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,3,8/23/2023 09:41 AM,$ 50.00,$ 81.84,$ 150.00,$ 245.52,$ 95.52,63.68,38.91,$ 0.00,$ 0.00
91765,56785327,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 04:40 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91740,56779883,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 01:54 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91529,56698736,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,VIP,Saturday,0,0,1,8/25/2023 12:58 PM,$ 100.00,$ 186.93,$ 100.00,$ 186.93,$ 86.93,86.93,46.50,$ 0.00,$ 0.00
91188,521306227,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,VIP,Sunday,0,0,2,8/20/2023 07:43 AM,$ 100.00,$ 187.06,$ 200.00,$ 374.12,$ 174.12,87.06,46.54,$ 0.00,$ 0.00
91682,56761286,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,3,8/26/2023 07:39 PM,$ 50.00,$ 62.31,$ 150.00,$ 186.93,$ 36.93,24.62,19.76,$ 0.00,$ 0.00
91656,521635531,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/26/2023 02:55 PM,$ 50.00,$ 70.50,$ 100.00,$ 141.00,$ 41.00,41.00,29.08,$ 0.00,$ 0.00
91463,56679373,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,3,8/24/2023 10:22 PM,$ 50.00,$ 91.14,$ 150.00,$ 273.42,$ 123.42,82.28,45.14,$ 0.00,$ 0.00
91504,82428629,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,Friday,0,0,2,8/25/2023 11:02 AM,$ 50.00,$ 91.08,$ 100.00,$ 182.16,$ 82.16,82.16,45.10,$ 0.00,$ 0.00
91474,56683857,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,VIP,Saturday,0,0,2,8/25/2023 07:15 AM,$ 100.00,$ 186.93,$ 200.00,$ 373.86,$ 173.86,86.93,46.50,$ 0.00,$ 0.00
91388,521460569,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/23/2023 02:54 PM,$ 50.00,$ 79.90,$ 50.00,$ 79.90,$ 29.90,59.80,37.42,$ 0.00,$ 0.00
91297,521386521,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/21/2023 10:19 PM,$ 50.00,$ 79.90,$ 50.00,$ 79.90,$ 29.90,59.80,37.42,$ 0.00,$ 0.00
91203,56538322,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/20/2023 11:16 AM,$ 50.00,$ 91.14,$ 50.00,$ 91.14,$ 41.14,82.28,45.14,$ 0.00,$ 0.00
90890,521107579,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/16/2023 06:32 PM,$ 50.00,$ 93.06,$ 100.00,$ 186.12,$ 86.12,86.12,46.27,$ 0.00,$ 0.00
91426,521499294,VGG,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,2,8/24/2023 11:36 AM,$ 50.00,$ 74.26,$ 100.00,$ 148.52,$ 48.52,48.52,32.67,$ 0.00,$ 0.00
91350,521428034,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,4,8/22/2023 08:20 PM,$ 50.00,$ 89.30,$ 200.00,$ 357.20,$ 157.20,78.60,44.01,$ 0.00,$ 0.00
91544,521573780,VGG,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,3,8/25/2023 03:44 PM,$ 50.00,$ 74.26,$ 150.00,$ 222.78,$ 72.78,48.52,32.67,$ 0.00,$ 0.00
90897,521108444,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/16/2023 06:49 PM,$ 50.00,$ 93.06,$ 50.00,$ 93.06,$ 43.06,86.12,46.27,$ 0.00,$ 0.00
91377,521452889,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/23/2023 12:22 PM,$ 50.00,$ 83.66,$ 100.00,$ 167.32,$ 67.32,67.32,40.23,$ 0.00,$ 0.00
91724,56776095,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 12:00 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
90605,520827904,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/11/2023 04:52 PM,$ 50.00,$ 121.26,$ 100.00,$ 242.52,$ 142.52,142.52,58.77,$ 0.00,$ 0.00
91733,56778338,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,3,8/27/2023 01:05 PM,$ 50.00,$ 62.31,$ 150.00,$ 186.93,$ 36.93,24.62,19.76,$ 0.00,$ 0.00
91309,521394864,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/22/2023 08:22 AM,$ 50.00,$ 79.90,$ 100.00,$ 159.80,$ 59.80,59.80,37.42,$ 0.00,$ 0.00
91199,521312661,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,VIP,Sunday,0,0,1,8/20/2023 10:50 AM,$ 100.00,$ 187.06,$ 100.00,$ 187.06,$ 87.06,87.06,46.54,$ 0.00,$ 0.00
91521,82378011,ViaGoGo,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 12:06 PM,$ 50.00,$ 89.04,$ 50.00,$ 89.04,$ 39.04,78.08,43.85,$ 0.00,$ 0.00
91726,56776335,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 12:07 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91612,82516942,Ticketmaster,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 10:16 AM,$ 50.00,$ 85.28,$ 50.00,$ 85.28,$ 35.28,70.56,41.37,$ 0.00,$ 0.00
91262,56564949,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/21/2023 11:03 AM,$ 50.00,$ 94.86,$ 50.00,$ 94.86,$ 44.86,89.72,47.29,$ 0.00,$ 0.00
91342,521415810,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/22/2023 04:10 PM,$ 50.00,$ 89.30,$ 100.00,$ 178.60,$ 78.60,78.60,44.01,$ 0.00,$ 0.00
91679,56759230,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 06:45 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91741,56779950,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 01:56 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91401,521467685,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/23/2023 05:21 PM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91752,56782376,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/27/2023 03:10 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91589,521602081,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/26/2023 12:20 AM,$ 50.00,$ 70.50,$ 100.00,$ 141.00,$ 41.00,41.00,29.08,$ 0.00,$ 0.00
91416,521479574,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/23/2023 09:33 PM,$ 50.00,$ 89.30,$ 100.00,$ 178.60,$ 78.60,78.60,44.01,$ 0.00,$ 0.00
91559,521586467,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,2,8/25/2023 06:45 PM,$ 50.00,$ 74.26,$ 100.00,$ 148.52,$ 48.52,48.52,32.67,$ 0.00,$ 0.00
91775,56788162,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,3,8/27/2023 06:06 PM,$ 50.00,$ 62.31,$ 150.00,$ 186.93,$ 36.93,24.62,19.76,$ 0.00,$ 0.00
91725,231947024,Ticketmaster,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/27/2023 11:57 AM,$ 50.00,$ 85.28,$ 50.00,$ 85.28,$ 35.28,70.56,41.37,$ 0.00,$ 0.00
91270,12172534,Ticket Evolution,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,2,8/21/2023 01:08 PM,$ 50.00,$ 93.06,$ 100.00,$ 186.12,$ 86.12,86.12,46.27,$ 0.00,$ 0.00
91363,521440422,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/23/2023 07:04 AM,$ 50.00,$ 74.26,$ 50.00,$ 74.26,$ 24.26,48.52,32.67,$ 0.00,$ 0.00
91358,521433319,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/22/2023 10:18 PM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91685,56762045,VividSeats,WonderBus Festival - Saturday Passes Only,The Lawn at CAS,8/26/2023 12:00 PM,General Admission,Saturday,0,0,1,8/26/2023 07:59 PM,$ 50.00,$ 62.31,$ 50.00,$ 62.31,$ 12.31,24.62,19.76,$ 0.00,$ 0.00
91640,521632089,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 02:07 PM,$ 50.00,$ 70.50,$ 50.00,$ 70.50,$ 20.50,41.00,29.08,$ 0.00,$ 0.00
91621,56739449,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 11:56 AM,$ 50.00,$ 76.26,$ 50.00,$ 76.26,$ 26.26,52.52,34.43,$ 0.00,$ 0.00
91593,521607920,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,SUNDAY,0,0,1,8/26/2023 07:25 AM,$ 50.00,$ 70.50,$ 50.00,$ 70.50,$ 20.50,41.00,29.08,$ 0.00,$ 0.00
91503,521552815,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/25/2023 10:56 AM,$ 50.00,$ 89.30,$ 50.00,$ 89.30,$ 39.30,78.60,44.01,$ 0.00,$ 0.00
91763,56784530,VividSeats,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,2,8/27/2023 04:15 PM,$ 50.00,$ 62.31,$ 100.00,$ 124.62,$ 24.62,24.62,19.76,$ 0.00,$ 0.00
91181,521299230,VGG,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,General Admission,FRIDAY,0,0,1,8/19/2023 10:25 PM,$ 50.00,$ 93.06,$ 50.00,$ 93.06,$ 43.06,86.12,46.27,$ 0.00,$ 0.00
91321,56596662,VividSeats,WonderBus Festival - Friday Passes Only,The Lawn at CAS,8/25/2023 12:00 PM,VIP,Friday,0,0,2,8/22/2023 12:44 PM,$ 200.00,$ 190.65,$ 400.00,$ 381.30,($ 18.70),0.00,4.90,$ 0.00,$ 0.00
91316,521401124,VGG,WonderBus Festival - Sunday Passes Only,The Lawn at CAS,8/27/2023 12:00 PM,General Admission,Sunday,0,0,1,8/22/2023 11:07 AM,$ 50.00,$ 79.90,$ 50.00,$ 79.90,$ 29.90,59.80,37.42,$ 0.00,$ 0.00
