Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
95091,107812314,TickPick,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-06 11:51:00,163.22,207.9,326.44,415.8,89.36,27.37,21.49,0,0
95389,el8mf17l902,SeatGeek,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-10-07 11:12:00,163.22,248.64,163.22,248.64,85.42,52.33,34.35,0,0
94246,523447741,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-09-27 22:34:00,163.22,271.66,163.22,271.66,108.44,66.44,39.92,0,0
85287,518361276,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-06-25 23:45:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
75193,512833354,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-03-04 11:23:00,327.33,337.46,327.33,337.46,10.13,3.09,3.0,0,0
82685,516688947,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-05-23 08:36:00,163.22,187.06,326.44,374.12,47.68,14.61,12.74,0,0
85353,9n6gi7n8n9r,SeatGeek,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-06-27 12:03:00,163.22,191.04,326.44,382.08,55.64,17.04,14.56,0,0
94781,523844400,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-05 11:34:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
95464,523964261,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 13:43:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
95600,524007045,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-08 11:34:00,163.22,243.46,163.22,243.46,80.24,49.16,32.96,0,0
95340,523946571,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-07 08:59:00,327.33,328.06,327.33,328.06,0.73,0.22,0.22,0,0
93651,,Ripproar,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,10,2023-09-18 11:46:00,163.22,168.19,1632.2,1681.9,49.7,3.04,2.95,0,0
81263,515991071,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-05-09 13:23:00,327.33,343.1,327.33,343.1,15.77,4.82,4.6,0,0
94861,523861828,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-05 17:10:00,163.22,211.5,326.44,423.0,96.56,29.58,22.83,0,0
95109,523903810,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 12:58:00,163.22,197.4,163.22,197.4,34.18,20.94,17.32,0,0
91239,gp1gs0g2vwd,SeatGeek,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-08-20 20:14:00,163.22,264.0,326.44,528.0,201.56,61.74,38.17,0,0
95334,523945378,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 08:30:00,163.22,249.1,163.22,249.1,85.88,52.62,34.48,0,0
95377,523953250,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,4,2023-10-07 10:55:00,163.22,211.5,652.88,846.0,193.12,29.58,22.83,0,0
86981,519338057,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,4,2023-07-15 16:52:00,327.33,394.8,1309.32,1579.2,269.88,20.61,17.09,0,0
94809,523850052,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,4,2023-10-05 13:17:00,163.22,220.9,652.88,883.6,230.72,35.34,26.11,0,0
95020,523888607,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,3,2023-10-06 08:44:00,163.22,177.66,489.66,532.98,43.32,8.85,8.13,0,0
94889,523867569,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-05 19:06:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
85464,518522006,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-06-29 16:32:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
94550,523705878,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-02 14:03:00,170.0,173.9,170.0,173.9,3.9,2.29,2.24,0,0
81356,53423531,VividSeats,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-05-10 11:40:00,163.22,190.65,163.22,190.65,27.43,16.81,14.39,0,0
95588,524003401,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-08 10:09:00,163.22,234.06,326.44,468.12,141.68,43.4,30.27,0,0
95127,523906646,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 13:45:00,163.22,197.4,163.22,197.4,34.18,20.94,17.32,0,0
85241,518341717,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-06-25 15:41:00,163.22,187.06,326.44,374.12,47.68,14.61,12.74,0,0
95104,523902420,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-06 12:36:00,163.22,197.4,326.44,394.8,68.36,20.94,17.32,0,0
95285,523931560,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-06 21:19:00,163.22,177.66,163.22,177.66,14.44,8.85,8.13,0,0
95604,524007845,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-08 11:49:00,163.22,249.1,326.44,498.2,171.76,52.62,34.48,0,0
92705,522458429,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-09-09 19:29:00,163.22,277.3,163.22,277.3,114.08,69.89,41.14,0,0
94873,523865066,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-05 18:17:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
73437,510920829,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-01-13 21:20:00,163.22,183.3,326.44,366.6,40.16,12.3,10.95,0,0
95312,523936866,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-07 00:14:00,163.22,230.3,163.22,230.3,67.08,41.1,29.13,0,0
93953,523184439,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,3,2023-09-22 22:00:00,163.22,281.06,489.66,843.18,353.52,72.2,41.93,0,0
93962,523191072,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-09-23 02:57:00,163.22,173.9,163.22,173.9,10.68,6.54,6.14,0,0
93882,57687412,VividSeats,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,4,2023-09-22 00:38:00,375.0,407.34,1500.0,1629.36,129.36,8.62,7.94,0,0
87338,519591921,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-07-20 15:17:00,163.22,173.9,163.22,173.9,10.68,6.54,6.14,0,0
95529,523973201,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-07 16:32:00,163.22,234.06,326.44,468.12,141.68,43.4,30.27,0,0
95255,424XDH2G47,Gametime,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-06 19:08:00,170.0,179.55,170.0,179.55,9.55,5.62,5.32,0,0
94862,523861991,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-05 17:13:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
94341,12458614,Ticket Evolution,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission Plus,3DAY,0,0,2,2023-09-29 12:26:00,725.0,681.5,1450.0,1363.0,-87.0,0.0,6.38,0,0
93988,523216915,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-23 13:33:00,163.22,277.3,326.44,554.6,228.16,69.89,41.14,0,0
94495,523677647,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,1,2023-10-01 20:21:00,170.0,164.5,170.0,164.5,-5.5,0.0,3.34,0,0
84259,517752859,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-06-13 18:45:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
95395,523955166,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,2,2023-10-07 11:26:00,163.22,211.5,326.44,423.0,96.56,29.58,22.83,0,0
85490,8yngsok25m0,SeatGeek,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-06-29 23:07:00,163.22,191.04,163.22,191.04,27.82,17.04,14.56,0,0
93881,523124598,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-21 23:33:00,163.22,281.06,326.44,562.12,235.68,72.2,41.93,0,0
87312,519569437,VGG,"Austin City Limits Festival - Weekend Two - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-13 13:00:00,General Admission,Friday,0,0,2,2023-07-20 07:41:00,163.22,173.9,326.44,347.8,21.36,6.54,6.14,0,0
75098,51346740,VividSeats,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-03-02 11:17:00,327.33,337.59,654.66,675.18,20.52,3.13,3.04,0,0
85284,518360428,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-06-25 22:54:00,163.22,187.06,326.44,374.12,47.68,14.61,12.74,0,0
93148,522754913,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-09-15 11:21:00,327.33,422.06,654.66,844.12,189.46,28.94,22.44,0,0
86713,519186792,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-07-13 08:59:00,327.33,394.8,654.66,789.6,134.94,20.61,17.09,0,0
95557,523989348,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-07 21:20:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
95237,523922039,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 18:07:00,163.22,234.06,163.22,234.06,70.84,43.4,30.27,0,0
95049,66m0f2n9n32,SeatGeek,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,1,2023-10-06 10:03:00,163.22,211.2,163.22,211.2,47.98,29.4,22.72,0,0
94587,523723958,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-10-02 20:39:00,375.0,399.5,750.0,799.0,49.0,6.53,6.13,0,0
95035,523891011,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-06 09:29:00,163.22,197.4,326.44,394.8,68.36,20.94,17.32,0,0
87162,11929786,Ticket Evolution,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-07-17 16:00:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
87414,,Ticketmaster,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,35,2023-07-21 16:16:00,327.33,390.26,11456.55,13659.03,2202.48,19.22,16.12,0,0
93969,57731246,VividSeats,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,3,2023-09-23 08:03:00,375.0,407.34,1125.0,1222.02,97.02,8.62,7.94,0,0
92745,522494896,VGG,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,3,2023-09-10 13:42:00,163.22,177.66,489.66,532.98,43.32,8.85,8.13,0,0
95350,523948708,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-07 09:39:00,163.22,234.06,326.44,468.12,141.68,43.4,30.27,0,0
93839,3x9gfxx2xpk,SeatGeek,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-09-21 14:15:00,375.0,431.04,750.0,862.08,112.08,14.94,13.0,0,0
84006,517599625,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-06-10 14:11:00,163.22,211.5,326.44,423.0,96.56,29.58,22.83,0,0
94322,523515286,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-09-29 09:09:00,163.22,267.9,163.22,267.9,104.68,64.13,39.07,0,0
94875,523865223,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-10-05 18:20:00,327.33,375.06,327.33,375.06,47.73,14.58,12.73,0,0
95144,523908997,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-06 14:26:00,163.22,206.8,326.44,413.6,87.16,26.7,21.07,0,0
94968,523877522,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-05 22:46:00,163.22,197.4,326.44,394.8,68.36,20.94,17.32,0,0
87405,519650690,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-07-21 15:44:00,163.22,211.5,326.44,423.0,96.56,29.58,22.83,0,0
95055,523893377,VGG,"Austin City Limits Festival - Weekend Two - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-15 13:00:00,General Admission,Sunday,0,0,2,2023-10-06 10:13:00,163.22,158.86,326.44,317.72,-8.72,0.0,2.74,0,0
82055,516380263,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-05-16 23:35:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
94763,523840847,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-10-05 10:29:00,327.33,394.8,654.66,789.6,134.94,20.61,17.09,0,0
95383,523953859,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-07 11:05:00,163.22,211.5,163.22,211.5,48.28,29.58,22.83,0,0
93963,523191078,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,1,2023-09-23 02:58:00,163.22,267.9,163.22,267.9,104.68,64.13,39.07,0,0
95249,,Direct Sales,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,400,2023-10-06 18:45:00,163.22,200.0,65288.0,80000.0,14712.0,22.53,18.39,0,0
94825,el8mf1726ke,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-05 14:30:00,163.22,201.6,163.22,201.6,38.38,23.51,19.04,0,0
85421,518487538,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,1,2023-06-28 21:01:00,327.33,394.8,327.33,394.8,67.47,20.61,17.09,0,0
94864,523862153,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-05 17:18:00,163.22,187.06,163.22,187.06,23.84,14.61,12.74,0,0
81213,515981313,VGG,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,2,2023-05-09 09:53:00,327.33,337.46,654.66,674.92,20.26,3.09,3.0,0,0
93725,,TicketCity,"Austin City Limits Music Festival with Kendrick Lamar, Shania Twain, Hozier and more - Weekend One - 3 Day Pass (10/6-10/8)",Zilker Park,2023-10-06 11:59:00,General Admission,3DAY,0,0,10,2023-09-19 12:06:00,375.0,400.0,3750.0,4000.0,250.0,6.67,6.25,0,0
94997,l8ymcmy5wq5,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-06 02:07:00,163.22,191.04,163.22,191.04,27.82,17.04,14.56,0,0
94791,523846825,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-05 12:17:00,163.22,211.5,326.44,423.0,96.56,29.58,22.83,0,0
94686,523776146,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-10-03 22:37:00,163.22,252.86,326.44,505.72,179.28,54.92,35.45,0,0
94507,523685144,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-10-02 00:51:00,163.22,235.0,326.44,470.0,143.56,43.98,30.54,0,0
94714,523808208,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-10-04 16:20:00,163.22,258.5,326.44,517.0,190.56,58.38,36.86,0,0
95454,523962718,VGG,"Austin City Limits Festival - Weekend Two - Saturday Only (Foo Fighters, The 1975, Alanis Morissette and more)",Zilker Park,2023-10-14 13:00:00,General Admission,Saturday,0,0,2,2023-10-07 13:19:00,163.22,243.46,326.44,486.92,160.48,49.16,32.96,0,0
95201,gp1gs06p9ow,SeatGeek,"Austin City Limits Festival - Weekend One - Friday Only (Kendrick Lamar, The Lumineers, Kali Uchis and more)",Zilker Park,2023-10-06 13:00:00,General Admission,Friday,0,0,1,2023-10-06 16:43:00,163.22,216.0,163.22,216.0,52.78,32.34,24.44,0,0
86730,519194838,VGG,"Austin City Limits Festival - Weekend Two - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-15 13:00:00,General Admission,Sunday,0,0,1,2023-07-13 11:51:00,163.22,149.46,163.22,149.46,-13.76,0.0,9.21,0,0
93869,523119367,VGG,"Austin City Limits Festival - Weekend One - Saturday Only (Foo Fighters, Shania Twain, Alanis Morissette and more)",Zilker Park,2023-10-07 12:00:00,General Admission,Saturday,0,0,2,2023-09-21 21:13:00,163.22,281.06,326.44,562.12,235.68,72.2,41.93,0,0
94937,523875149,VGG,"Austin City Limits Festival - Weekend One - Sunday Only (Mumford & Sons, Odesza, Hozier and more)",Zilker Park,2023-10-08 12:00:00,General Admission,Sunday,0,0,1,2023-10-05 21:45:00,163.22,183.3,163.22,183.3,20.08,12.3,10.95,0,0
94446,o3ypi11r372,SeatGeek,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,1,2023-10-01 09:38:00,375.0,403.2,375.0,403.2,28.2,7.52,6.99,0,0
95438,523960591,VGG,"Austin City Limits Festival 2023 with Kendrick Lamar, The 1975, Hozier and more - Weekend Two - 3 Day Pass (10/13-10/15)",Zilker Park,2023-10-13 12:00:00,General Admission,3DAY,0,0,2,2023-10-07 12:48:00,327.33,394.8,654.66,789.6,134.94,20.61,17.09,0,0
